image,caption
1263126002_881ebd7ac9.jpg,A female toddler in pigtails is trying to climb out of a green and white playpen .
1263126002_881ebd7ac9.jpg,A toddler is in a green playpen .
1263126002_881ebd7ac9.jpg,Baby with blonde pigtails in yellow room attempting to climb out of green playpen .
1263801010_5c74bf1715.jpg,A man in a red jacket looking out over snow-covered mountains .
1263801010_5c74bf1715.jpg,A man in red snow gear looks at an expanse of snow and mountains .
1263801010_5c74bf1715.jpg,"A person in a red and black ski outfit is looking over a snowy , mountainous landscape ."
1263801010_5c74bf1715.jpg,A person in a red coat looking out at a snowy landscape .
1263801010_5c74bf1715.jpg,View from the summit
1267711451_e2a754b4f8.jpg,A black and white dog carrying a large stick
1267711451_e2a754b4f8.jpg,A black and white dog is carrying a stick in its mouth .
1267711451_e2a754b4f8.jpg,a black and white dog walking through the grass with a long stick in his mouth .
1267711451_e2a754b4f8.jpg,a dog holds a stick in its mouth .
1267711451_e2a754b4f8.jpg,A dog trots across the ground with a large stick in his mouth .
1269470943_ba7fc49b4d.jpg,A boy in blue with a football sprawls in the grass .
1269470943_ba7fc49b4d.jpg,A boy laying on the grass face down with a football at his feet .
1269470943_ba7fc49b4d.jpg,Boy is lying face down in the grass with his foot on a football .
1269470943_ba7fc49b4d.jpg,The boy is on the ground next to the football .
1269470943_ba7fc49b4d.jpg,The little boy fell face first into the grass while playing football .
1271210445_7f7ecf3791.jpg,girls seated at table with a candle covered with lit candles
1271210445_7f7ecf3791.jpg,A birthday celebration taking place for a girl who has reached age 5 .
1271210445_7f7ecf3791.jpg,Boy and his family celebrating his birthday with a brightly lit cake .
1271210445_7f7ecf3791.jpg,Smiling children gathered around a birthday cake
1271210445_7f7ecf3791.jpg,"Woman and four little girls , near cake with candles ."
1271960365_e54033f883.jpg,A black dog runs after another black dog who is carrying a ball .
1271960365_e54033f883.jpg,Two black dogs are running on pavement
1271960365_e54033f883.jpg,Two black dogs are trotting through an empty public area .
1271960365_e54033f883.jpg,Two black dogs running
1271960365_e54033f883.jpg,Two dogs are playing on a hardscape .
1273001772_1585562051.jpg,About 12 kids and a few adults get splashed by an off camera source .
1273001772_1585562051.jpg,A group of children are in a water fountain .
1273001772_1585562051.jpg,A group of children standing in a shallow pool of water .
1273001772_1585562051.jpg,A group of young kids play in the water on a sunny day .
1273001772_1585562051.jpg,Children and adults play with a sprinkler .
127450902_533ceeddfc.jpg,A winter landscape with four people walking in the snow .
127450902_533ceeddfc.jpg,Beautiful snowy landscape with people treading through the snow .
127450902_533ceeddfc.jpg,Cross-country skiers are traveling towards the mountains at sunset .
127450902_533ceeddfc.jpg,Four people walking across thick snow during a sunset .
127450902_533ceeddfc.jpg,The sun is almost behind the snowy mountains .
127488876_f2d2a89588.jpg,"One man in red shirt and black pants with a man in white shirt and tan shorts , golfing ."
127488876_f2d2a89588.jpg,"Tree in the foreground , two men playing golf in the background ."
127488876_f2d2a89588.jpg,Two golfers are standing on the fairway looking off into the distance .
127488876_f2d2a89588.jpg,Two golfers look off into the distance with hands blocking the sun .
127488876_f2d2a89588.jpg,Two men looking into the distance on a golf course .
127490019_7c5c08cb11.jpg,A girl is getting ready to swing the club .
127490019_7c5c08cb11.jpg,A woman in shorts and a blue sleeveless shirt leans over a golf club .
127490019_7c5c08cb11.jpg,A woman is taking a swing with a golf club .
127490019_7c5c08cb11.jpg,A woman wearing a blue shirt and hat with khaki shorts plays golf .
127490019_7c5c08cb11.jpg,A woman wearing blue begins a golf swing .
1277185009_06478dd457.jpg,A man standing on a rocky mountain with gray clouds in the background .
1277185009_06478dd457.jpg,A man without a shirt is walking on top of lots of rocks .
1277185009_06478dd457.jpg,A shirtless man is walking on a rocky hill
1277185009_06478dd457.jpg,A shirtless man with a backpack .
1277185009_06478dd457.jpg,A topless person with a backpack is shown against on a pile of rocks with a cloudy background .
1277743944_f4e8c78403.jpg,"A boy dressed in khaki shorts and a red shirt runs on a beach with green , white and blue structures and a half moon behind him ."
1277743944_f4e8c78403.jpg,A boy in a red sweater running on the beach
1277743944_f4e8c78403.jpg,A boy wearing a red shirt runs along a beach .
1277743944_f4e8c78403.jpg,A boy wearing a red sweater runs along a colorful beach .
1277743944_f4e8c78403.jpg,"Young boy in red runs on beach and passes white , blue and green beach huts ."
1280147517_98767ca3b3.jpg,A boat on a lake .
1280147517_98767ca3b3.jpg,A wakeboarder flies sideways in the air .
1280147517_98767ca3b3.jpg,A waterskier performs tricks .
1280147517_98767ca3b3.jpg,A waterskiing man does a flip behind a speedboat .
1280147517_98767ca3b3.jpg,The waterskier does a flip behind a boat .
1280320287_b2a4b9b7bd.jpg,A man is pulled behind a boat on a knee board while another doing the same begins to fall .
1280320287_b2a4b9b7bd.jpg,Two boys wakeboard .
1280320287_b2a4b9b7bd.jpg,Two boys waterskiing .
1280320287_b2a4b9b7bd.jpg,Two people are wakeboarding in the water and are being pulled by a boat .
1280320287_b2a4b9b7bd.jpg,Two younger people are being pulled on watercraft behind a boat .
1282392036_5a0328eb86.jpg,A group of people in costume at a renaissance fair .
1282392036_5a0328eb86.jpg,People in costume at a renaissance fair .
1282392036_5a0328eb86.jpg,Two woman in colorful costumes look at a little girl wearing a brown vest .
1282392036_5a0328eb86.jpg,two women and a child are sitting by a cart of arrows in front of a booth at a medieval Fayre .
1282392036_5a0328eb86.jpg,Two women crouch near a small child at a medieval fair .
12830823_87d2654e31.jpg,Children sit and watch the fish moving in the pond
12830823_87d2654e31.jpg,people stare at the orange fish .
12830823_87d2654e31.jpg,Several people are standing near a fish pond .
12830823_87d2654e31.jpg,Some children watching fish in a pool .
12830823_87d2654e31.jpg,There are several people and children looking into water with a blue tiled floor and goldfish .
1285067106_2adc307240.jpg,a boy in white plays baseball .
1285067106_2adc307240.jpg,A young boy is getting ready to through a baseball
1285067106_2adc307240.jpg,Little leaguer getting ready for pitch
1285067106_2adc307240.jpg,The boy is wearing a white baseball uniform and holding a baseball .
1285067106_2adc307240.jpg,The young Ohio baseball player contemplates his pitch .
1285874746_486731a954.jpg,a african-american woman stands in the crowd .
1285874746_486731a954.jpg,A dark-skinned woman in a blue dress is standing near a crowd .
1285874746_486731a954.jpg,A girl in a blue dress walks through a crowd of people .
1285874746_486731a954.jpg,A woman in a blue dress stands in a crowd .
1285874746_486731a954.jpg,"The back of a lady wearing a blue halter top is shown , a crowd in the distance ."
1286408831_05282582ed.jpg,A boy with his mouth open and tongue sticking out clinging to a bar next to a platform .
1286408831_05282582ed.jpg,A chidl climbs a latter as he sticks out his tongue .
1286408831_05282582ed.jpg,A small boy climbing a backyard play set .
1286408831_05282582ed.jpg,A young boy with his tongue stuck out is climbing onto a wooden platform .
1286408831_05282582ed.jpg,The boy is climbing .
1287064529_aa4e4f3c31.jpg,A black and tan dog in the snow
1287064529_aa4e4f3c31.jpg,A Brown furry husky dog sticking out his tongue .
1287064529_aa4e4f3c31.jpg,A dog wearing a blue harness stands in the snow and pants .
1287064529_aa4e4f3c31.jpg,A Husky dog wearing green straps is turning its head away from the object in front of it .
1287064529_aa4e4f3c31.jpg,A husky dog wearing the gear to pull a sled .
1287073593_f3d2a62455.jpg,A group of dogs pull a person on a dog sled up a hill .
1287073593_f3d2a62455.jpg,Dogsled rider pulled past flags on snowy hill .
1287073593_f3d2a62455.jpg,Dogs pulling a sled in a sled race .
1287073593_f3d2a62455.jpg,"Five sled dogs are pulling a person on a sled , through the snow ."
1287073593_f3d2a62455.jpg,The man is mushing his dogs on a snow trail
1287475186_2dee85f1a5.jpg,A boy sitting in water .
1287475186_2dee85f1a5.jpg,A small boy is sitting in the water and water is splashing up through his legs .
1287475186_2dee85f1a5.jpg,A young boy in a swimming suit sits in water .
1287475186_2dee85f1a5.jpg,A young boy sitting on a water jet in a pool .
1287475186_2dee85f1a5.jpg,Little boy sitting in water with a fountain coming up through his lap .
1287920676_d21a0b289b.jpg,A snow dog in a red harness .
1287920676_d21a0b289b.jpg,A white dog and a brown dog attached by harnesses .
1287920676_d21a0b289b.jpg,A white dog with red straps on it is looking back .
1287920676_d21a0b289b.jpg,The dog has red straps in its back .
1287920676_d21a0b289b.jpg,The dogs are joined together with a red harness .
1287931016_fb015e2e10.jpg,A black and a white dog on the snow .
1287931016_fb015e2e10.jpg,A black dog and a white dog are standing on snow .
1287931016_fb015e2e10.jpg,"Two dogs , one black and one white , face the camera in a field of snow ."
1287931016_fb015e2e10.jpg,Two dogs standing in the snow .
1287931016_fb015e2e10.jpg,two dogs stand in the snow .
1287982439_6578006e22.jpg,A big brown dog is jumping in the water and has his mouth wide open .
1287982439_6578006e22.jpg,A brown dog barks over its shoulder in the water .
1287982439_6578006e22.jpg,A dog jumping in the water at a beack .
1287982439_6578006e22.jpg,A dog runs through the water as he looks up at the sky with his mouth open .
1287982439_6578006e22.jpg,A dog with a collar running through the water
1288909046_d2b2b62607.jpg,a brown dog is leaping into a garden swimming pool .
1288909046_d2b2b62607.jpg,A brown dog leaps into a swimming pool .
1288909046_d2b2b62607.jpg,"A brown , fluffy dog jumping into a swimming pool after a red toy ."
1288909046_d2b2b62607.jpg,A dog jumps into a swimming pool after a toy .
1288909046_d2b2b62607.jpg,A dog takes a leap of faith as he jumps into a pool to grab an orange toy .
128912885_8350d277a4.jpg,A dog jumps for a red ball on the grass .
128912885_8350d277a4.jpg,A white dog is jumping in the air attempting to catch a red ball .
128912885_8350d277a4.jpg,A white dog jumping to catch a red ball .
128912885_8350d277a4.jpg,A white dog with a blue collar plays with a red ball .
128912885_8350d277a4.jpg,The dog is playing with a red ball .
1289142574_2bd6a082dd.jpg,A boy jumps from one picnic table to another .
1289142574_2bd6a082dd.jpg,A boy jumps from one table to another at a park .
1289142574_2bd6a082dd.jpg,A child is walking from one picnic table to another .
1289142574_2bd6a082dd.jpg,A young boy is running on picnic tables at a park .
1289142574_2bd6a082dd.jpg,The boy hops from one picnic table to the other in the park .
1290894194_8a4ffdc7eb.jpg,A woman crouches down next to her terrier dog to smile at a little girl sitting on the sidewalk .
1290894194_8a4ffdc7eb.jpg,A woman in a red top and a small dog talks to a young girl .
1290894194_8a4ffdc7eb.jpg,A woman showing a small dog to an infant
1290894194_8a4ffdc7eb.jpg,A woman squatting to face a small child while holding a dog .
1290894194_8a4ffdc7eb.jpg,a woman with a brown dog is talking to a toddler who is sat on the ground .
1294578091_2ad02fea91.jpg,A female artist showing her painting and signing a paper .
1294578091_2ad02fea91.jpg,A man on a phone and woman sitting near a painting .
1294578091_2ad02fea91.jpg,A woman drawing portrait while a man on a cellphone watches .
1294578091_2ad02fea91.jpg,A woman writing on a notepad near a portrait outdoors
1294578091_2ad02fea91.jpg,"Standing man on phone with seated woman writing , near artist 's outdoor display ."
1295669416_21cabf594d.jpg,A girl dressed in a red and black top with black pants is sitting on a wall .
1295669416_21cabf594d.jpg,A girl in a red and black striped shirt sits on a brick wall in front of a tropical plant .
1295669416_21cabf594d.jpg,A girl wearing a red and black striped shirt is sitting on a brick wall near a flower garden .
1295669416_21cabf594d.jpg,A lady in a red and black striped shirt is sitting on a retaining wall .
1295669416_21cabf594d.jpg,A woman in semi-formal attire is sitting on a concrete wall .
1295671216_cde1b9c9d1.jpg,"A crowd of people are standing together on a sidewalk , while one man is taking a picture ."
1295671216_cde1b9c9d1.jpg,A guy in a blue sweatshirt taking a picture .
1295671216_cde1b9c9d1.jpg,A man in a blue sweatshirt taking a picture
1295671216_cde1b9c9d1.jpg,A person in a crowd views an electronic device .
1295671216_cde1b9c9d1.jpg,A person in jeans and a blue sweatshirt aims a camera while standing near a crowd of people .
1295698260_e10c53c137.jpg,"A crowd of people look at something out of frame , one man takes a picture ."
